k_a_hr,k_e_hr,k_g_min,Vd,sex,num_drinks,Dose_g,tau_min
1.227353445258939,0.309718698032492,0.02935855236155435,0.6995384809929392,M,3,42,21.5959826630825
1.172600950903227,0.28049283791284085,0.02836381903086319,0.6179670275199973,F,4,56,16.177076010057526
1.3921895840627259,0.17657456240633285,0.026129366946713833,0.6964514049073874,M,1,14,15.78947336755022
1.0545393283488116,0.15217212140689682,0.02748751970607471,0.6977835636550394,M,4,56,20.28866124998779
1.468905565022871,0.17385222798185412,0.025541027798042164,0.7178467374232681,M,2,28,21.345416650200338
1.310253914940217,0.2549969231370323,0.02811876351065381,0.7088812776411907,M,4,56,22.949196844659845
1.231935794309896,0.2148839221492833,0.02634298119622338,0.6135230942755847,F,4,56,22.709559184502787
1.5910999167883688,0.23183672205778239,0.0285609325831614,0.71472578501195,M,6,84,18.947187444783193
1.202862358621415,0.25695749410270974,0.027599038770374302,0.6039528670532303,F,4,56,18.946419641899297
1.264108837679196,0.18652587243194343,0.025696228416239555,0.569352327346949,F,7,98,18.813371529110267
1.2449075074495604,0.17879136571675738,0.027127785298617854,0.7165826750473604,M,6,84,18.56368359217389
1.686005940506997,0.1973180690888984,0.027183551756997153,0.6970019945610157,M,5,70,19.94943728602934
1.2329313407794544,0.2305057699428733,0.02770292233257289,0.700673731468615,M,2,28,19.289519081151226
1.4006407046477194,0.31861731690674516,0.02721822884379384,0.6159164207564684,F,4,56,18.861080859952157
1.175186428644024,0.1912325139046348,0.027778593276491487,0.6951379511151707,M,7,98,21.80078026434321
1.1947617410654368,0.11033278594324632,0.028237125402489377,0.6058663131677255,F,4,56,23.09959402896272
1.089479670617762,0.099902545086762,0.026596764944079844,0.5843122835161279,F,2,28,19.99037279094339
1.1724248544425102,0.271654046990941,0.028644020162284817,0.6922668039275485,M,2,28,21.43287295952257
1.0787360555886945,0.25539639169855877,0.02684693000994555,0.565137977833209,F,6,84,19.42058367395363
1.255095794495593,0.24556991294385055,0.02571009493317941,0.7115406331686944,M,7,98,18.104490023002995
1.050910927418574,0.23280432984630955,0.029800731857444397,0.7159791806557806,M,5,70,16.157062593231107
1.3486222113272601,0.13950419639398096,0.027614009050801965,0.5760847513157542,F,5,70,23.217267178820997
1.6100116505607251,0.24220271666076204,0.02593330228022538,0.5675548313152309,F,6,84,19.083113655518545
1.378675201696914,0.33085840300382646,0.028968422149950577,0.6003799875909313,F,6,84,24.562993409244772
1.1113468375870612,0.23073479701568966,0.028931141053273064,0.6983593125087093,M,5,70,24.077013015700025
1.2920956039676976,0.216753751563386,0.026845169806800413,0.604782034802256,F,4,56,19.718972121696275
1.1508462705548697,0.18848104790260567,0.027311680294354188,0.5889873426425281,F,5,70,17.697492068206945
1.1294213782690004,0.13558362887250114,0.02527760738971593,0.6953020558603036,M,2,28,18.417711566006137
1.4317453355113066,0.21508125918566834,0.027511066784610048,0.5972626029986392,F,7,98,22.233707892292788
1.17741482580899,0.22665414541991785,0.02682752785285468,0.5809896898303437,F,3,42,22.510617819572595
1.2502664949762645,0.13324308620179307,0.027281427000894642,0.7112028893228204,M,7,98,16.954314035344773
1.6213196555894027,0.23526703016357903,0.026865869483043207,0.5576314290895387,F,5,70,17.1376646363168
1.0621277839713241,0.2555617313727124,0.02875139040699568,0.6997474191397943,M,3,42,17.249187614408303
1.5247340371015752,0.2610995598720483,0.027711664808706578,0.6104201856327285,F,1,14,24.547003134520935
1.4175888001376276,0.1786963687300847,0.028055553455274183,0.5802279653808629,F,5,70,19.797455095619878
1.5389542263353784,0.22008156283878438,0.026910063532514995,0.6923671080256757,M,6,84,19.439886841830592
1.3757342949817557,0.18153388229028009,0.02999756602133265,0.6889347386312743,M,4,56,22.832815146649054
1.6188654477377176,0.21362631232045892,0.02718788352171907,0.5706259521191714,F,8,112,24.139796445990882
1.1829982030908832,0.3139424489347121,0.02669411926440242,0.5967395006307498,F,4,56,17.81127740562383
1.4913896630659216,0.2763811034652487,0.028436092349636215,0.690732847752835,M,7,98,22.49778136683241
1.3274675539822958,0.23862885256821176,0.02990561710989078,0.6891431431600532,M,7,98,17.639126079388582
1.0156354576242976,0.22610980582748785,0.025111405658352532,0.6881147254779529,M,2,28,19.207456339651774
1.1716783507259705,0.15739829999877178,0.02698082111112788,0.5985759351800731,F,5,70,19.54849571661077
1.3903399293487175,0.26926938218661556,0.026509113664925234,0.7108888799701198,M,4,56,16.312664019320604
1.5675063927539103,0.12932843107833691,0.02733575848318145,0.7131512676515545,M,7,98,21.021046951551618
1.6514480265930218,0.1756794740039493,0.027068245323600422,0.7094508433089763,M,8,112,17.747441578871843
1.4565885844135007,0.3326274849904917,0.025451259068591928,0.5679087276023455,F,6,84,16.77140075348821
1.3735429175303737,0.13207479402092145,0.028863211116476096,0.6925943241356697,M,5,70,20.889046045487255
1.1139750044244068,0.14263785408632085,0.027538972767109565,0.7057599254365235,M,7,98,20.667338397304054
1.0548446487333867,0.20068294746331147,0.027136033206246198,0.7153226625362579,M,2,28,17.51542129245898
1.3902183744430288,0.2732637692916248,0.027196002392737055,0.7157385405201182,M,3,42,20.10305939707017
1.3216745752960732,0.2258953572746547,0.02695307151675505,0.5808338242581049,F,5,70,20.23166119180189
1.3309490455630337,0.14562747449957164,0.02867624056349215,0.6880976273817514,M,3,42,21.812462940027043
1.4292999852991584,0.16240472916604898,0.02576449531800116,0.6042784141967997,F,3,42,22.118401775921722
1.4965877160984336,0.21867076757579412,0.026555143444242528,0.5628129493080675,F,8,112,19.908150184928466
1.0523846178103249,0.2980177769645107,0.026677527028974093,0.5988976631822518,F,5,70,17.566628283443627
1.3954246334366478,0.11516359473413022,0.02622366344732845,0.6880871031983775,M,5,70,22.184085752738007
1.5172864037359717,0.1254676870061046,0.0276350359975263,0.7081402645834588,M,3,42,19.908214805698627
1.1207909692982525,0.32968700073146273,0.026996930946115702,0.7111072505351241,M,4,56,18.464272781811523
1.0285354176674144,0.22560254304226596,0.027830662216945898,0.7059496554698177,M,5,70,18.19375552562254
1.4542314222736412,0.1989705722282175,0.027596239265403333,0.5960923094770624,F,3,42,16.994356562938833
1.5337503412037363,0.23855574533844098,0.028538981362757083,0.7039096958636757,M,5,70,23.15568867149149
1.290161474143145,0.17224600607587903,0.026516908479485977,0.7061268063728305,M,2,28,18.93338453744535
1.2544134287962219,0.3189033113745316,0.028382141694106695,0.602395528431038,F,5,70,17.410759936187894
1.4320267641133535,0.18006773323749173,0.02713541249206161,0.7116142777850187,M,4,56,17.94215831283715
1.2482591427232834,0.19634199035136998,0.02959854367375273,0.5860121920816417,F,3,42,20.136346687092853
1.3140991588947606,0.20942907730981253,0.026427203795248592,0.6005419523712572,F,3,42,19.421599422812807
1.0581796151119613,0.16363793639412982,0.02709979337498941,0.683777536199356,M,7,98,18.423661242278165
1.1570351075466263,0.2610725899136702,0.027640382184706026,0.7033274637308425,M,4,56,22.438008283791717
1.5216795166479753,0.11820396108181894,0.030113305467709406,0.698446471702138,M,7,98,19.242400244834627
1.296291747557679,0.32884818391451437,0.028031400691678955,0.6341940625549627,F,7,98,18.54697342305626
1.4829260460760962,0.16678150013186194,0.03010333172019053,0.566667490053387,F,8,112,19.060647520307235
1.2898227934334616,0.20286891090106304,0.028795146259130978,0.709890178698692,M,2,28,19.219599848074154
1.1180323712266647,0.16307658965780542,0.028080391162938104,0.6990182024387119,M,6,84,18.38878819796063
1.280289637300916,0.23089653504399654,0.027033339184831914,0.5752467510362527,F,4,56,23.34480638957651
1.3866956453468755,0.10219271308863859,0.02730495810964528,0.70636242157379,M,7,98,19.76774936458954
1.4017810904649697,0.18094752348422735,0.028244536818803855,0.5876972746738066,F,5,70,21.728853084421317
1.6548536373044882,0.28653492741301356,0.027812909787571706,0.6980359026143027,M,2,28,15.998152683276201
1.6148623736586596,0.23840748341877055,0.027540206168258325,0.6888039941698142,M,7,98,22.081332517970726
1.5555759831286369,0.11513357463766943,0.028957772417470683,0.6983312532387802,M,4,56,18.723628019429395
1.5781842614369928,0.1134672256018188,0.028003280868504864,0.6953490464392802,M,1,14,22.84950995588493
1.606013330510753,0.21094287671846018,0.026204173146756736,0.6008167115738247,F,5,70,22.552624227878578
1.5610978676271126,0.2311726020955988,0.026837248681078663,0.61577065893809,F,2,28,21.796868183816045
1.2448314155403835,0.22115552224071688,0.028047346166088016,0.5754459757166817,F,7,98,21.8561580891952
1.2504857957548825,0.19402381914379535,0.025751153813142115,0.7167270504426654,M,7,98,20.359826493875122
1.38514089785801,0.23494654856106895,0.029043018407901185,0.5773913034691753,F,5,70,18.41614413203674
1.4123185612698776,0.2731086902423613,0.02561288599121043,0.701828422038608,M,3,42,15.663521016838299
1.5545000515404883,0.247943772888001,0.028710741415442272,0.6278897720593984,F,4,56,21.886757935763406
1.3656952891508305,0.14583501380870756,0.02615288046668767,0.6934281121606133,M,4,56,21.47189990026267
1.2740638569524196,0.31676571156273775,0.0295867419349556,0.6046502440007144,F,6,84,22.809085699461253
1.1771928899255233,0.2857499748000013,0.0289905805029067,0.5806145602291546,F,2,28,22.53718418365976
1.3735532923989044,0.17781651897086873,0.026426554997688645,0.5809908736527984,F,7,98,19.073726313222448
1.2040690116361208,0.1904868818591089,0.029376145484854857,0.6968551225349603,M,7,98,21.556715539727474
1.2275903272064002,0.2648559330372687,0.029403674095635948,0.6278717423477961,F,4,56,19.697818117536087
1.2878826674453168,0.15135054476713738,0.030385252497789634,0.6877841991801069,M,2,28,23.714870239614804
1.1766702881381317,0.19815600442129444,0.026867294545570988,0.6920661447959064,M,5,70,19.6014755388977
1.2538012352639114,0.2274205170116207,0.028028444299448577,0.7072363122454799,M,5,70,16.40196637759909
1.3320812481693596,0.17926729743614606,0.02848441928060959,0.5712288656286285,F,7,98,20.88086870611044
1.234831506479435,0.23998710025789138,0.025750050151785702,0.6945741453508669,M,5,70,18.74483350104322
1.5893788175309456,0.25359479680039904,0.02854753827958263,0.6137873191551276,F,4,56,18.31786338246485
1.482729779258484,0.17741093746326392,0.027348762869243037,0.6172906746620073,F,2,28,20.84803628855942
1.3984769768518273,0.23217728491204903,0.029503414910770152,0.5795211984437787,F,5,70,17.966123461614586
1.3520248719739398,0.33141786815372615,0.02817142430348808,0.7186245736086748,M,4,56,19.27898598529695
1.1179272305246295,0.23629586932710078,0.026050392412750065,0.6833577592475412,M,3,42,20.81861756319544
1.4017362706571597,0.2604821365767668,0.028494370630938477,0.7180859201436711,M,8,112,20.45587198920303
1.5268054036104952,0.18444974426340371,0.025657898741218627,0.6281145025814127,F,6,84,17.460513024300546
1.1733102910235578,0.2618360347796684,0.02737511540978145,0.6943203334022883,M,6,84,17.23015059092594
1.1274873061052801,0.258596073681755,0.02715568235569632,0.6920711177553514,M,4,56,19.829210236892443
1.2719852997398542,0.2512169375330384,0.028064250104207503,0.5755994691029026,F,3,42,21.880945378060282
1.1633313912544427,0.27021534951358184,0.026431921697808405,0.7100939932678616,M,3,42,20.30116101266319
1.4340853952933887,0.258497748662527,0.029888895145676126,0.6239703848952689,F,2,28,21.934921242742345
1.2935888969517493,0.25309099309855965,0.025871749435851393,0.6053073352295593,F,5,70,16.2529749773995
1.4617557952983942,0.18110995545240116,0.027428641522128837,0.6963574138251423,M,5,70,17.436640995889093
1.037482828478411,0.1744478247038502,0.028196258959083825,0.6954398813095845,M,6,84,19.884317425934462
1.5672746588748399,0.26410235777376034,0.028459916752158438,0.5563920946218044,F,6,84,19.67166526342279
1.3835943510011177,0.11445706438897038,0.027288896706602575,0.6905606674533035,M,3,42,22.325397838223573
1.3442517602760913,0.24281948483602572,0.029248325282607405,0.5759616740954066,F,5,70,15.687754991941178
1.4802308510346849,0.22786307408126416,0.02773995765662704,0.62050014448584,F,4,56,21.436865359760958
1.132478728599738,0.24124138797250722,0.029520933668242433,0.6087537615533893,F,2,28,17.60778642768874
1.4578455134251445,0.1606827429082522,0.030068906989003698,0.7123427180294946,M,7,98,18.523301914564477
1.3255548532556602,0.2587624632406163,0.029343048137696216,0.6899673347004127,M,4,56,21.393813441664506
1.3933642740965133,0.25027094311691395,0.027360644610593354,0.5669380891527734,F,4,56,20.52098062293024
1.201334670554904,0.27837350129935784,0.026051765143753,0.5917072636060057,F,4,56,17.863495970872698
1.222611684140375,0.17620347014269025,0.03054010230829983,0.6971585123771347,M,5,70,20.749145496177228
1.1096187753921278,0.17657309964642626,0.028603961489603393,0.685876228242545,M,3,42,24.14788651184547
1.2715233316313777,0.21497736135198636,0.026660731855602787,0.6138844651201917,F,5,70,20.515838024883113
1.0801573415348436,0.22553078383234443,0.0289260186967931,0.5760764299829914,F,3,42,22.89926581651951
1.4920850156838605,0.23218571848594355,0.030388465232016458,0.6194721770429981,F,5,70,17.786797760859404
1.2107778242470117,0.20387285792800353,0.028431453980790486,0.6097887080306826,F,5,70,18.835855855382782
1.4988582629322083,0.28271588369023776,0.02707484753326688,0.6932705180106307,M,2,28,23.559156925274852
1.357820467981096,0.18085952707286518,0.026719276098757162,0.6220912230419152,F,3,42,20.010655502946165
1.5359925663042096,0.16379033370229873,0.029572205530065433,0.588063003872997,F,6,84,20.55688876853332
1.0903611093799463,0.24415095403289905,0.02639275408917427,0.6840437157840483,M,2,28,21.21653106926939
1.3327243527293087,0.2563078441972716,0.027211971205626892,0.6997084558248668,M,3,42,22.952665662198356
1.2137804579904192,0.29882437029602904,0.029643715114979586,0.6234998903265907,F,3,42,21.07383816750737
1.3210476903437727,0.3203140929988546,0.028407265497376235,0.6237079750009236,F,4,56,16.77398107038986
1.2580579378012626,0.17718843270434775,0.029986987047862807,0.5911041080658321,F,3,42,16.83909550635251
1.3355163385056905,0.24477162803747576,0.027652714156757695,0.7060603828361642,M,6,84,24.729306687050258
1.2318573286225065,0.2606150262717721,0.029587848631272395,0.5533525121073826,F,5,70,22.617274037706963
1.3414140940146337,0.15732323753817934,0.02710649726747837,0.7055571198001954,M,6,84,21.156150833967885
1.6062314630694505,0.3309436264837343,0.027893219059360937,0.6170532085560858,F,2,28,22.392545591010787
1.384230048508375,0.2395324993132783,0.027868778489165493,0.7106742948012847,M,2,28,22.321930015018783
1.4453993581819764,0.25298797239933923,0.028006439245243313,0.7009266020980615,M,7,98,21.682633544026814
1.1871278469033217,0.2387804174289473,0.029296544315895175,0.6913618958864712,M,3,42,18.541421334912336
1.5275151084872172,0.17679656026046617,0.028811278561210626,0.7018624381112752,M,4,56,16.8820889471667
1.4366555963559475,0.32451650698164963,0.027236690801381542,0.6914027973452563,M,6,84,19.427504303845126
1.5111414571027524,0.12748462134405703,0.030190934608500603,0.5900327011374984,F,3,42,20.014069070905578
1.4439045256301006,0.1272342426150837,0.02904445102026114,0.6948203965138312,M,5,70,20.18745417026776
1.1800881708249396,0.26433227412831833,0.027741166268936735,0.7024705348185663,M,4,56,21.96009887245486
1.3279825349349272,0.23761246854219192,0.02983539359238296,0.6083305638438776,F,4,56,18.651800396950552
1.4448521284169336,0.18149027012992153,0.030273058991512315,0.7033617542501538,M,7,98,20.104584112636623
1.4018775253869684,0.17136737936474367,0.02641709667595636,0.6885528683373258,M,3,42,18.55123506593658
1.6049285282811654,0.2991169812692476,0.029739930947511598,0.6128260105509616,F,7,98,21.638224907944856
1.1718273573101152,0.18220153299765302,0.02545145565689311,0.6843269189771697,M,3,42,20.640217896564494
1.2280037193831148,0.15947698005175306,0.02771758384697402,0.7095016444251592,M,4,56,21.88875207047687
1.0945495828248506,0.09182616919994248,0.02802058237092523,0.6017864051736752,F,3,42,17.53554638758977
1.383626380638792,0.1151734328301692,0.02972095054000397,0.5941690774013061,F,7,98,20.24901847942183
1.0993891852259643,0.22465831178903517,0.025781121919196334,0.6261762421055942,F,7,98,19.48385337339851
1.2179467489476725,0.11762214437949978,0.0275963992610611,0.6976359312646296,M,5,70,16.628645422335424
1.4456500513702215,0.2601609364313734,0.02990652436299074,0.5757338997221804,F,2,28,19.36021496816186
1.1938068597305413,0.17482421676783988,0.02784446480228274,0.7027957861227123,M,4,56,21.231982972482164
1.0967392392180941,0.1778861897633439,0.025616851661828154,0.6283699049829033,F,4,56,17.105150051540395
1.2295623929045114,0.22555257221518998,0.027960564691605926,0.6317764109478808,F,3,42,16.700234789451546
1.508928025023102,0.1595950210411108,0.02966321041158816,0.6814835065913316,M,3,42,19.547454925997386
1.1955452131681843,0.2782904560784096,0.027982137453803357,0.5924705551921654,F,3,42,17.402960213535046
1.2909659397661561,0.2792949094614728,0.028085264717041265,0.5886002450000493,F,7,98,21.648599620091424
1.225459810284932,0.12265538848392696,0.028929475813527256,0.5731631181521138,F,6,84,24.491507130296505
1.5731776676113385,0.23998673789501274,0.027766231084495007,0.5783023387464339,F,4,56,20.847178858275974
1.4053590191761272,0.33904900947193467,0.028563657943990496,0.563713776210218,F,7,98,23.342059542444836
1.5916988916141595,0.3132012339507751,0.029382952106708528,0.6053648709842939,F,3,42,18.891160152483977
1.465237436598179,0.25363290089204593,0.027143571494041136,0.576805227758456,F,3,42,23.368356917556387
1.1823264436727519,0.17613344549793009,0.028221548553391176,0.6896367950635,M,2,28,21.8725101579483
1.2305476332151322,0.17668320756750075,0.030247590888459974,0.5667849026972275,F,7,98,23.941433964443814
1.6698829720217887,0.23201728149436668,0.030248814767642913,0.5772005203271798,F,6,84,21.660362672917415
1.3511788598808407,0.2527403194211579,0.02906605017230786,0.6985295394446271,M,4,56,23.765111040095093
1.4149150083948507,0.2773174230221021,0.027585949597568056,0.693901771781501,M,2,28,19.416570013620266
1.547022278998264,0.2511627387016092,0.026548714113091287,0.6122341082839518,F,5,70,18.862380543769003
1.588909684170649,0.2646711016450462,0.027564926229758733,0.7108868549524319,M,6,84,16.442342427963673
1.2470983296797147,0.23488580426746603,0.02862926075759061,0.6942233308490372,M,1,14,16.42382893545428
1.3135299217235283,0.17861949976868263,0.026919911392062568,0.5606463949820772,F,6,84,21.94729041541475
1.4500568787702375,0.23398714884715732,0.029021350565477066,0.7167508380740131,M,4,56,22.44319772155088
1.0954688833331514,0.25858355308761144,0.028825119200578765,0.692136961438451,M,5,70,20.896072674326376
1.302530887827643,0.21673473022749196,0.0284227146809795,0.565795589276736,F,6,84,17.098566395257457
1.3233947343730406,0.1701924704806123,0.027367483751492977,0.628112956529426,F,7,98,18.9021991800394
1.4279358358152778,0.1897617762082715,0.02692184999156511,0.7176456977062808,M,4,56,19.528989734330825
1.332090134128284,0.30742584070206935,0.027405156995715663,0.711917381004686,M,6,84,20.842652940104486
1.453673227684977,0.24056136602038403,0.02841658010737617,0.6172070110570046,F,4,56,20.958186016278333
1.4091891860255146,0.18783461861959927,0.03028026753123808,0.6918765720225442,M,5,70,22.217972219696783
1.571847189753944,0.1510531245548204,0.028507080876464665,0.6928577105493856,M,5,70,19.32786918360238
1.1659775427824433,0.27299107343792656,0.027656132853124744,0.7089435305646572,M,6,84,20.410868080152067
1.2373507212428079,0.24022508710946178,0.028968665397482392,0.6242861485189929,F,5,70,15.964553578244889
1.384398074450492,0.21824435881707227,0.02836935016181892,0.5673358459612275,F,4,56,18.409352213583574
1.561120579572158,0.21039429032049084,0.026565592201431745,0.7058212965477038,M,2,28,21.09747214893056
1.05449444298117,0.14142741396606964,0.02685421214450701,0.5817968193783853,F,6,84,21.76407576430139
1.4092735979476523,0.20388134782776285,0.025368584786460542,0.7040773662810844,M,3,42,17.30974891384149
1.3227818168050436,0.3288347268130738,0.029113455740616998,0.70635179512983,M,7,98,21.418403046749635
1.3463998026963249,0.23165252003962172,0.02686738388564323,0.6882647270104294,M,3,42,22.708282922370373
1.211724262328169,0.19559955597208095,0.027799336226465642,0.5662941124138733,F,5,70,20.396519872546975
1.4198558813913844,0.150537475141301,0.02693652595061668,0.701902368600789,M,7,98,17.788930571340526
1.2592431869155585,0.21446806272289104,0.02759208747632556,0.7013401027570876,M,6,84,23.526790524506414
1.2390218754114437,0.295456765616919,0.027859932247519276,0.701745148280497,M,7,98,16.37024353849398
1.19410088649121,0.28315697504877596,0.028422125045976472,0.6031765661528956,F,4,56,19.716040541199064
1.3780264065438728,0.18768691357997366,0.027555319590395016,0.6890905144070114,M,3,42,24.119531968794977
1.3317273470409965,0.210199577043246,0.02799879233652866,0.612765768932274,F,6,84,20.550817847880474
1.1239474051823364,0.26309792259566533,0.02677225893311527,0.6984842939538068,M,6,84,17.756111243556358
1.1414868484420908,0.1590479654206986,0.025574997633986418,0.6877740385075682,M,5,70,18.349805308075673
1.168220712538234,0.21931767574917832,0.02843448825192288,0.7048306976855102,M,4,56,16.69906914005835
1.3221818051282144,0.11573116518117717,0.027104838175202914,0.5793131934393657,F,5,70,19.150472931709984
1.3967757753482744,0.20825999823825803,0.02642830035751748,0.5869767359581951,F,7,98,19.15640564542401
1.5956384284464933,0.19231055561865468,0.027883462908903013,0.5808324952170817,F,4,56,17.980267999144687
1.6028053169213003,0.28114342234539386,0.02640006290423555,0.6962429243339057,M,6,84,22.067040976373114
1.2553856613670016,0.19383624677584343,0.028285708802352788,0.6918623661482279,M,4,56,18.95036381741475
1.203005297094867,0.1659450892264795,0.028691015856115706,0.6947899352792833,M,5,70,23.092337703277636
1.49803895258667,0.2612580061300768,0.0291445719905467,0.6995703016460322,M,6,84,19.231888351352833
1.4717093280795281,0.2189524577922622,0.02881018944212,0.7085626294383057,M,5,70,22.52980149731107
1.4988826422978354,0.2796734496692027,0.02720214905711074,0.7034947988233675,M,5,70,16.586582323065333
1.5772547709290183,0.12181785446440688,0.028316164282946445,0.5731589945901665,F,2,28,22.880953867993973
1.2550945369991018,0.17783623001834864,0.026824495049754225,0.6082122180083098,F,6,84,19.890628179037005
1.2747627790448925,0.17200599886767232,0.027223651105641403,0.6918544861235021,M,5,70,19.025071098165068
1.5973530502602924,0.10164081482298201,0.028193925422937485,0.6931706350106296,M,4,56,18.720215875661136
1.1866910938418187,0.20031840261412187,0.028938956491282516,0.5634642574606897,F,3,42,24.166631522648064
1.3723802169188541,0.31437791937452325,0.027092229595330395,0.5602315451121569,F,4,56,16.923083213855808
1.6223969933737772,0.2588704853414476,0.029355887735757532,0.6341482207169584,F,5,70,20.05432208157168
1.35885734637429,0.2761963912065129,0.02613750380413375,0.7041901826208247,M,3,42,21.75374533952923
1.3839816405516014,0.2527255020018364,0.0288332658385732,0.698740161951289,M,3,42,24.074700660024853
1.3114984515893193,0.28332738127129925,0.027557878373490993,0.6888465067567732,M,6,84,16.454607057768253
1.4047393533343882,0.3005935501986525,0.028337700589204935,0.6145927498660864,F,4,56,17.392012703437494
1.3929533255087956,0.18718341461584545,0.02593646326925094,0.6937186143778624,M,3,42,19.604500360745686
1.1909805367647694,0.1971873099939337,0.029143877021520707,0.5992585869798984,F,6,84,21.55003865054799
1.377605681689908,0.20019719142877687,0.02985944252866605,0.7167011153717242,M,4,56,17.89763720754805
1.3621750227943092,0.3165777012100205,0.029080432025859273,0.7027606052117517,M,7,98,21.407742242145744
1.1866781204406907,0.16188301293744445,0.02859221992135093,0.6039403128871901,F,3,42,18.165691109715628
1.5415298406258875,0.19074921969607567,0.026409259251319556,0.5996922826336886,F,4,56,18.961210840473512
1.0411926072426068,0.33805996254171367,0.029566893914249298,0.7120376307148677,M,4,56,23.687014133646876
1.2011298548182752,0.12316361829817639,0.025835828119248137,0.7020228975598554,M,4,56,18.39528119103458
1.4540375521337565,0.26652594580393885,0.026679075857238204,0.7002949706139578,M,4,56,24.07083150934905
1.372811118125148,0.28862430591490124,0.02798714628745222,0.5891023394860047,F,5,70,19.784386696927612
1.111879142542242,0.12456619197425203,0.028262952042375552,0.5619205588297322,F,8,112,24.103674979543502
1.1491856300982497,0.19187653909476202,0.029669241626545207,0.7073103469000556,M,7,98,20.47924775568
1.4737418278087258,0.2061856508237076,0.026995363585152744,0.6099096048828989,F,2,28,15.687249319443438
1.3225229009715664,0.1950438137438002,0.025946855463102252,0.6252702375244212,F,3,42,22.785658894343847
1.418088751733851,0.2448175807305149,0.027078407123674906,0.5882921759891514,F,7,98,23.427244821073664
1.640441992121298,0.220236924340094,0.027751997815630126,0.6292633354343343,F,3,42,17.68630257860226
1.3965176597976396,0.23240707233211444,0.02604022976299016,0.682292234424872,M,5,70,18.017975556955328
1.2651567652083204,0.17160552957537917,0.028878630290935715,0.5952132241493675,F,4,56,17.68949330935861
1.3114179870224074,0.2524882238029551,0.0268622162453041,0.6985023360719588,M,6,84,23.665395451925942
1.342210607603884,0.310848535377714,0.02919952577229685,0.6905194340691778,M,4,56,20.142220216376835
1.4251780517571027,0.25482306182409614,0.030601499805207426,0.7007238072274055,M,2,28,21.88719660291623
1.3961249304231331,0.22131994218201828,0.028526201625822954,0.6078399072663133,F,2,28,21.638203816682505
1.6522478319125944,0.10283632853106922,0.028898741632159976,0.5651734506167022,F,2,28,21.67684414549143
1.2718156826227551,0.1504837494751639,0.027169373263145995,0.6023631684872869,F,5,70,23.23680665052789
1.6765292696479754,0.1653488889804825,0.027809798968157336,0.6993025020203146,M,5,70,18.531423221480008
1.4023756737518025,0.08227217651922702,0.02785197044358633,0.6116665997599823,F,2,28,17.938563777653957
1.1554581209137584,0.3168592227916924,0.030238247050711375,0.6916163084593423,M,7,98,19.536073570374427
1.1654350557326794,0.1319183332563595,0.02845893097931677,0.7135549180349209,M,6,84,23.74411056737182
1.4421722929824554,0.2733787651808137,0.026863681714390852,0.569901229477348,F,3,42,23.81429432268644
1.2321751793558249,0.0933241282743766,0.02582774552294723,0.6042343114335267,F,5,70,18.458500002846726
1.5835180064975187,0.2258074359630174,0.02929046779593977,0.620073032718109,F,4,56,18.855355459348445
1.182707360737043,0.11470683957940372,0.02744242979297184,0.7092767609211635,M,6,84,15.403047419430472
1.1018058398949158,0.2642669603801988,0.028281129542144966,0.6048296743159194,F,6,84,21.76453839396057
1.1610042769483668,0.1569367332379491,0.029808890449230997,0.7058751021587325,M,3,42,19.05578884236528
1.5572554598762989,0.21627522753133216,0.027416821272465707,0.6933331132720822,M,6,84,16.061580538810727
1.1267489275291855,0.14012821867133077,0.02873490825169715,0.7108052303713618,M,2,28,24.353400779134155
1.4738673374290594,0.261362285609852,0.028627864737432313,0.7032383259089967,M,8,112,20.74227225148862
1.528328685477339,0.19264236056503042,0.026109682616321822,0.5921553306137081,F,5,70,20.542189539743422
1.6090390844773013,0.10528159641783526,0.025717640538335484,0.5759625394167696,F,6,84,18.52980365743874
1.5113443950730536,0.29145234499903877,0.026301013808725005,0.6146673952139574,F,6,84,18.3037235818162
1.2988159369906007,0.29047231302147986,0.027860269850229245,0.6858247011111924,M,2,28,17.636364236546456
1.4335221554482689,0.30529596069693454,0.02731177893139741,0.5571000225268755,F,5,70,17.890756453913976
1.5010569827726215,0.16893339275745106,0.025647215611498367,0.6933745618677952,M,5,70,18.514586707063287
1.5434167241878258,0.14556681243133907,0.028358517482545576,0.709304621950394,M,2,28,17.29664756230046
1.0883885905951496,0.27769335686574026,0.028041105722899706,0.627075753862862,F,3,42,19.894988310083985
1.1461659329821328,0.31820798354940794,0.02819717749674376,0.7104762665679065,M,6,84,18.506245839174024
1.2786018707319495,0.19792920030116173,0.02862017745484705,0.6332088811734954,F,4,56,23.564601729302318
1.301593541159804,0.1475684715499289,0.025974454911009224,0.5862811316575386,F,4,56,23.165231746684405
1.5876311365862186,0.30947090869008276,0.0269366653508979,0.7103287187606228,M,5,70,21.973814268878037
1.3798012953076,0.19233481531475655,0.02751771047302697,0.5614710765253349,F,6,84,15.648413406975214
1.368608391605551,0.27302414482457305,0.028036339460973735,0.626428177256332,F,4,56,17.59613228852954
1.4049401673575488,0.2880365132290626,0.028072082050790145,0.6061496083330024,F,5,70,24.007135781738526
1.4456231608996548,0.19361091163779542,0.025993311138387896,0.5786648717568,F,3,42,17.634824137726845
1.3761398011814316,0.12686391021738505,0.02882049213338888,0.5836446056667384,F,4,56,20.118017274398326
